Q,max_ocean_SLP_gradient,max_landfalling_v850hPa
10.30953418310347,3.5617050561746053,22.226434326171876
10.75469726435019,3.8119561655837595,22.226434326171876
10.75469726435019,4.062207274992913,22.226434326171876
10.75469726435019,4.312458384402067,22.226434326171876
10.016446039589255,4.562709493811221,22.226434326171876
10.016446039589255,4.812960603220375,22.226434326171876
10.016446039589255,5.0632117126295295,22.226434326171876
10.016446039589255,5.313462822038683,22.226434326171876
10.016446039589255,5.563713931447837,22.226434326171876
10.016446039589255,5.813965040856991,22.226434326171876
10.016446039589255,6.0642161502661445,22.226434326171876
10.016446039589255,6.314467259675299,22.226434326171876
10.016446039589255,6.564718369084453,22.226434326171876
10.016446039589255,6.814969478493607,22.226434326171876
10.016446039589255,7.065220587902761,22.226434326171876
10.016446039589255,7.3154716973119145,22.226434326171876
10.016446039589255,7.565722806721069,22.226434326171876
10.016446039589255,7.815973916130223,22.226434326171876
10.016446039589255,8.066225025539378,22.226434326171876
10.016446039589255,8.31647613494853,22.226434326171876
10.30953418310347,3.5617050561746053,23.045757936176503
10.75469726435019,3.8119561655837595,23.045757936176503
10.75469726435019,4.062207274992913,23.045757936176503
10.75469726435019,4.312458384402067,23.045757936176503
10.016446039589255,4.562709493811221,23.045757936176503
10.016446039589255,4.812960603220375,23.045757936176503
10.016446039589255,5.0632117126295295,23.045757936176503
10.016446039589255,5.313462822038683,23.045757936176503
10.016446039589255,5.563713931447837,23.045757936176503
10.016446039589255,5.813965040856991,23.045757936176503
10.016446039589255,6.0642161502661445,23.045757936176503
10.016446039589255,6.314467259675299,23.045757936176503
10.016446039589255,6.564718369084453,23.045757936176503
10.016446039589255,6.814969478493607,23.045757936176503
10.016446039589255,7.065220587902761,23.045757936176503
10.016446039589255,7.3154716973119145,23.045757936176503
10.016446039589255,7.565722806721069,23.045757936176503
10.016446039589255,7.815973916130223,23.045757936176503
10.016446039589255,8.066225025539378,23.045757936176503
10.016446039589255,8.31647613494853,23.045757936176503
10.30953418310347,3.5617050561746053,23.865081546181127
10.75469726435019,3.8119561655837595,23.865081546181127
10.75469726435019,4.062207274992913,23.865081546181127
10.75469726435019,4.312458384402067,23.865081546181127
10.016446039589255,4.562709493811221,23.865081546181127
10.016446039589255,4.812960603220375,23.865081546181127
10.016446039589255,5.0632117126295295,23.865081546181127
10.016446039589255,5.313462822038683,23.865081546181127
10.016446039589255,5.563713931447837,23.865081546181127
10.016446039589255,5.813965040856991,23.865081546181127
10.016446039589255,6.0642161502661445,23.865081546181127
10.016446039589255,6.314467259675299,23.865081546181127
10.016446039589255,6.564718369084453,23.865081546181127
10.016446039589255,6.814969478493607,23.865081546181127
10.016446039589255,7.065220587902761,23.865081546181127
10.016446039589255,7.3154716973119145,23.865081546181127
10.016446039589255,7.565722806721069,23.865081546181127
10.016446039589255,7.815973916130223,23.865081546181127
10.016446039589255,8.066225025539378,23.865081546181127
10.016446039589255,8.31647613494853,23.865081546181127
10.30953418310347,3.5617050561746053,24.684405156185754
10.75469726435019,3.8119561655837595,24.684405156185754
10.75469726435019,4.062207274992913,24.684405156185754
10.75469726435019,4.312458384402067,24.684405156185754
10.016446039589255,4.562709493811221,24.684405156185754
10.016446039589255,4.812960603220375,24.684405156185754
10.016446039589255,5.0632117126295295,24.684405156185754
10.016446039589255,5.313462822038683,24.684405156185754
10.016446039589255,5.563713931447837,24.684405156185754
10.016446039589255,5.813965040856991,24.684405156185754
10.016446039589255,6.0642161502661445,24.684405156185754
10.016446039589255,6.314467259675299,24.684405156185754
10.016446039589255,6.564718369084453,24.684405156185754
10.016446039589255,6.814969478493607,24.684405156185754
10.016446039589255,7.065220587902761,24.684405156185754
10.016446039589255,7.3154716973119145,24.684405156185754
10.016446039589255,7.565722806721069,24.684405156185754
10.016446039589255,7.815973916130223,24.684405156185754
10.016446039589255,8.066225025539378,24.684405156185754
10.016446039589255,8.31647613494853,24.684405156185754
10.30953418310347,3.5617050561746053,25.503728766190378
10.75469726435019,3.8119561655837595,25.503728766190378
10.75469726435019,4.062207274992913,25.503728766190378
10.75469726435019,4.312458384402067,25.503728766190378
10.016446039589255,4.562709493811221,25.503728766190378
10.016446039589255,4.812960603220375,25.503728766190378
10.016446039589255,5.0632117126295295,25.503728766190378
10.016446039589255,5.313462822038683,25.503728766190378
10.016446039589255,5.563713931447837,25.503728766190378
10.016446039589255,5.813965040856991,25.503728766190378
10.016446039589255,6.0642161502661445,25.503728766190378
10.016446039589255,6.314467259675299,25.503728766190378
10.016446039589255,6.564718369084453,25.503728766190378
10.016446039589255,6.814969478493607,25.503728766190378
10.016446039589255,7.065220587902761,25.503728766190378
10.016446039589255,7.3154716973119145,25.503728766190378
10.016446039589255,7.565722806721069,25.503728766190378
10.016446039589255,7.815973916130223,25.503728766190378
10.016446039589255,8.066225025539378,25.503728766190378
10.016446039589255,8.31647613494853,25.503728766190378
10.30953418310347,3.5617050561746053,26.323052376195005
10.75469726435019,3.8119561655837595,26.323052376195005
10.75469726435019,4.062207274992913,26.323052376195005
10.75469726435019,4.312458384402067,26.323052376195005
10.016446039589255,4.562709493811221,26.323052376195005
10.016446039589255,4.812960603220375,26.323052376195005
10.016446039589255,5.0632117126295295,26.323052376195005
10.016446039589255,5.313462822038683,26.323052376195005
10.016446039589255,5.563713931447837,26.323052376195005
10.016446039589255,5.813965040856991,26.323052376195005
10.016446039589255,6.0642161502661445,26.323052376195005
10.016446039589255,6.314467259675299,26.323052376195005
10.016446039589255,6.564718369084453,26.323052376195005
10.016446039589255,6.814969478493607,26.323052376195005
10.016446039589255,7.065220587902761,26.323052376195005
10.016446039589255,7.3154716973119145,26.323052376195005
10.016446039589255,7.565722806721069,26.323052376195005
10.016446039589255,7.815973916130223,26.323052376195005
10.016446039589255,8.066225025539378,26.323052376195005
10.016446039589255,8.31647613494853,26.323052376195005
10.30953418310347,3.5617050561746053,27.14237598619963
10.75469726435019,3.8119561655837595,27.14237598619963
10.75469726435019,4.062207274992913,27.14237598619963
10.75469726435019,4.312458384402067,27.14237598619963
10.016446039589255,4.562709493811221,27.14237598619963
10.016446039589255,4.812960603220375,27.14237598619963
10.016446039589255,5.0632117126295295,27.14237598619963
10.016446039589255,5.313462822038683,27.14237598619963
10.016446039589255,5.563713931447837,27.14237598619963
10.016446039589255,5.813965040856991,27.14237598619963
10.016446039589255,6.0642161502661445,27.14237598619963
10.016446039589255,6.314467259675299,27.14237598619963
10.016446039589255,6.564718369084453,27.14237598619963
10.016446039589255,6.814969478493607,27.14237598619963
10.016446039589255,7.065220587902761,27.14237598619963
10.016446039589255,7.3154716973119145,27.14237598619963
10.016446039589255,7.565722806721069,27.14237598619963
10.016446039589255,7.815973916130223,27.14237598619963
10.016446039589255,8.066225025539378,27.14237598619963
10.016446039589255,8.31647613494853,27.14237598619963
10.30953418310347,3.5617050561746053,27.961699596204255
10.75469726435019,3.8119561655837595,27.961699596204255
10.75469726435019,4.062207274992913,27.961699596204255
10.75469726435019,4.312458384402067,27.961699596204255
10.016446039589255,4.562709493811221,27.961699596204255
10.016446039589255,4.812960603220375,27.961699596204255
10.016446039589255,5.0632117126295295,27.961699596204255
10.016446039589255,5.313462822038683,27.961699596204255
10.016446039589255,5.563713931447837,27.961699596204255
10.016446039589255,5.813965040856991,27.961699596204255
10.016446039589255,6.0642161502661445,27.961699596204255
10.016446039589255,6.314467259675299,27.961699596204255
10.016446039589255,6.564718369084453,27.961699596204255
10.016446039589255,6.814969478493607,27.961699596204255
10.016446039589255,7.065220587902761,27.961699596204255
10.016446039589255,7.3154716973119145,27.961699596204255
10.016446039589255,7.565722806721069,27.961699596204255
10.016446039589255,7.815973916130223,27.961699596204255
10.016446039589255,8.066225025539378,27.961699596204255
10.016446039589255,8.31647613494853,27.961699596204255
10.800457216377366,3.5617050561746053,28.781023206208882
11.266818230165534,3.8119561655837595,28.781023206208882
11.266818230165534,4.062207274992913,28.781023206208882
11.266818230165534,4.312458384402067,28.781023206208882
10.493412698319437,4.562709493811221,28.781023206208882
10.493412698319437,4.812960603220375,28.781023206208882
10.493412698319437,5.0632117126295295,28.781023206208882
10.493412698319437,5.313462822038683,28.781023206208882
10.493412698319437,5.563713931447837,28.781023206208882
10.493412698319437,5.813965040856991,28.781023206208882
10.493412698319437,6.0642161502661445,28.781023206208882
10.493412698319437,6.314467259675299,28.781023206208882
10.493412698319437,6.564718369084453,28.781023206208882
10.493412698319437,6.814969478493607,28.781023206208882
10.493412698319437,7.065220587902761,28.781023206208882
10.493412698319437,7.3154716973119145,28.781023206208882
10.493412698319437,7.565722806721069,28.781023206208882
10.493412698319437,7.815973916130223,28.781023206208882
10.493412698319437,8.066225025539378,28.781023206208882
10.493412698319437,8.31647613494853,28.781023206208882
10.800457216377366,3.5617050561746053,29.60034681621351
11.266818230165534,3.8119561655837595,29.60034681621351
11.266818230165534,4.062207274992913,29.60034681621351
11.266818230165534,4.312458384402067,29.60034681621351
10.493412698319437,4.562709493811221,29.60034681621351
10.493412698319437,4.812960603220375,29.60034681621351
10.493412698319437,5.0632117126295295,29.60034681621351
10.493412698319437,5.313462822038683,29.60034681621351
10.493412698319437,5.563713931447837,29.60034681621351
10.493412698319437,5.813965040856991,29.60034681621351
10.493412698319437,6.0642161502661445,29.60034681621351
10.493412698319437,6.314467259675299,29.60034681621351
10.493412698319437,6.564718369084453,29.60034681621351
10.493412698319437,6.814969478493607,29.60034681621351
10.493412698319437,7.065220587902761,29.60034681621351
10.493412698319437,7.3154716973119145,29.60034681621351
10.493412698319437,7.565722806721069,29.60034681621351
10.493412698319437,7.815973916130223,29.60034681621351
10.493412698319437,8.066225025539378,29.60034681621351
10.493412698319437,8.31647613494853,29.60034681621351
10.656888810832172,3.5617050561746053,30.419670426218133
11.117050577142514,3.8119561655837595,30.419670426218133
11.117050577142514,4.062207274992913,30.419670426218133
11.117050577142514,4.312458384402067,30.419670426218133
10.350442980086484,4.562709493811221,30.419670426218133
10.350442980086484,4.812960603220375,30.419670426218133
10.350442980086484,5.0632117126295295,30.419670426218133
10.350442980086484,5.313462822038683,30.419670426218133
10.350442980086484,5.563713931447837,30.419670426218133
10.350442980086484,5.813965040856991,30.419670426218133
10.350442980086484,6.0642161502661445,30.419670426218133
10.350442980086484,6.314467259675299,30.419670426218133
10.350442980086484,6.564718369084453,30.419670426218133
10.350442980086484,6.814969478493607,30.419670426218133
10.350442980086484,7.065220587902761,30.419670426218133
10.350442980086484,7.3154716973119145,30.419670426218133
10.350442980086484,7.565722806721069,30.419670426218133
10.350442980086484,7.815973916130223,30.419670426218133
10.350442980086484,8.066225025539378,30.419670426218133
10.350442980086484,8.31647613494853,30.419670426218133
10.656888810832172,3.5617050561746053,31.23899403622276
11.117050577142514,3.8119561655837595,31.23899403622276
11.117050577142514,4.062207274992913,31.23899403622276
11.117050577142514,4.312458384402067,31.23899403622276
10.350442980086484,4.562709493811221,31.23899403622276
10.350442980086484,4.812960603220375,31.23899403622276
10.350442980086484,5.0632117126295295,31.23899403622276
10.350442980086484,5.313462822038683,31.23899403622276
10.350442980086484,5.563713931447837,31.23899403622276
10.350442980086484,5.813965040856991,31.23899403622276
10.350442980086484,6.0642161502661445,31.23899403622276
10.350442980086484,6.314467259675299,31.23899403622276
10.350442980086484,6.564718369084453,31.23899403622276
10.350442980086484,6.814969478493607,31.23899403622276
10.350442980086484,7.065220587902761,31.23899403622276
10.350442980086484,7.3154716973119145,31.23899403622276
10.350442980086484,7.565722806721069,31.23899403622276
10.350442980086484,7.815973916130223,31.23899403622276
10.350442980086484,8.066225025539378,31.23899403622276
10.350442980086484,8.31647613494853,31.23899403622276
10.656888810832172,3.5617050561746053,32.05831764622739
11.117050577142514,3.8119561655837595,32.05831764622739
11.117050577142514,4.062207274992913,32.05831764622739
11.117050577142514,4.312458384402067,32.05831764622739
10.350442980086484,4.562709493811221,32.05831764622739
10.350442980086484,4.812960603220375,32.05831764622739
10.350442980086484,5.0632117126295295,32.05831764622739
10.350442980086484,5.313462822038683,32.05831764622739
10.350442980086484,5.563713931447837,32.05831764622739
10.350442980086484,5.813965040856991,32.05831764622739
10.350442980086484,6.0642161502661445,32.05831764622739
10.350442980086484,6.314467259675299,32.05831764622739
10.350442980086484,6.564718369084453,32.05831764622739
10.350442980086484,6.814969478493607,32.05831764622739
10.350442980086484,7.065220587902761,32.05831764622739
10.350442980086484,7.3154716973119145,32.05831764622739
10.350442980086484,7.565722806721069,32.05831764622739
10.350442980086484,7.815973916130223,32.05831764622739
10.350442980086484,8.066225025539378,32.05831764622739
10.350442980086484,8.31647613494853,32.05831764622739
10.656888810832172,3.5617050561746053,32.87764125623201
11.117050577142514,3.8119561655837595,32.87764125623201
11.117050577142514,4.062207274992913,32.87764125623201
11.117050577142514,4.312458384402067,32.87764125623201
10.350442980086484,4.562709493811221,32.87764125623201
10.350442980086484,4.812960603220375,32.87764125623201
10.350442980086484,5.0632117126295295,32.87764125623201
10.350442980086484,5.313462822038683,32.87764125623201
10.350442980086484,5.563713931447837,32.87764125623201
10.350442980086484,5.813965040856991,32.87764125623201
10.350442980086484,6.0642161502661445,32.87764125623201
10.350442980086484,6.314467259675299,32.87764125623201
10.350442980086484,6.564718369084453,32.87764125623201
10.350442980086484,6.814969478493607,32.87764125623201
10.350442980086484,7.065220587902761,32.87764125623201
10.350442980086484,7.3154716973119145,32.87764125623201
10.350442980086484,7.565722806721069,32.87764125623201
10.350442980086484,7.815973916130223,32.87764125623201
10.350442980086484,8.066225025539378,32.87764125623201
10.350442980086484,8.31647613494853,32.87764125623201
10.656888810832172,3.5617050561746053,33.69696486623664
11.117050577142514,3.8119561655837595,33.69696486623664
11.117050577142514,4.062207274992913,33.69696486623664
11.117050577142514,4.312458384402067,33.69696486623664
10.350442980086484,4.562709493811221,33.69696486623664
10.350442980086484,4.812960603220375,33.69696486623664
10.350442980086484,5.0632117126295295,33.69696486623664
10.350442980086484,5.313462822038683,33.69696486623664
10.350442980086484,5.563713931447837,33.69696486623664
10.350442980086484,5.813965040856991,33.69696486623664
10.350442980086484,6.0642161502661445,33.69696486623664
10.350442980086484,6.314467259675299,33.69696486623664
10.350442980086484,6.564718369084453,33.69696486623664
10.350442980086484,6.814969478493607,33.69696486623664
10.350442980086484,7.065220587902761,33.69696486623664
10.350442980086484,7.3154716973119145,33.69696486623664
10.350442980086484,7.565722806721069,33.69696486623664
10.350442980086484,7.815973916130223,33.69696486623664
10.350442980086484,8.066225025539378,33.69696486623664
10.350442980086484,8.31647613494853,33.69696486623664
10.656888810832172,3.5617050561746053,34.516288476241265
11.117050577142514,3.8119561655837595,34.516288476241265
11.117050577142514,4.062207274992913,34.516288476241265
11.117050577142514,4.312458384402067,34.516288476241265
10.350442980086484,4.562709493811221,34.516288476241265
10.350442980086484,4.812960603220375,34.516288476241265
10.350442980086484,5.0632117126295295,34.516288476241265
10.350442980086484,5.313462822038683,34.516288476241265
10.350442980086484,5.563713931447837,34.516288476241265
10.350442980086484,5.813965040856991,34.516288476241265
10.350442980086484,6.0642161502661445,34.516288476241265
10.350442980086484,6.314467259675299,34.516288476241265
10.350442980086484,6.564718369084453,34.516288476241265
10.350442980086484,6.814969478493607,34.516288476241265
10.350442980086484,7.065220587902761,34.516288476241265
10.350442980086484,7.3154716973119145,34.516288476241265
10.350442980086484,7.565722806721069,34.516288476241265
10.350442980086484,7.815973916130223,34.516288476241265
10.350442980086484,8.066225025539378,34.516288476241265
10.350442980086484,8.31647613494853,34.516288476241265
10.656888810832172,3.5617050561746053,35.33561208624589
11.117050577142514,3.8119561655837595,35.33561208624589
11.117050577142514,4.062207274992913,35.33561208624589
11.117050577142514,4.312458384402067,35.33561208624589
10.350442980086484,4.562709493811221,35.33561208624589
10.350442980086484,4.812960603220375,35.33561208624589
10.350442980086484,5.0632117126295295,35.33561208624589
10.350442980086484,5.313462822038683,35.33561208624589
10.350442980086484,5.563713931447837,35.33561208624589
10.350442980086484,5.813965040856991,35.33561208624589
10.350442980086484,6.0642161502661445,35.33561208624589
10.350442980086484,6.314467259675299,35.33561208624589
10.350442980086484,6.564718369084453,35.33561208624589
10.350442980086484,6.814969478493607,35.33561208624589
10.350442980086484,7.065220587902761,35.33561208624589
10.350442980086484,7.3154716973119145,35.33561208624589
10.350442980086484,7.565722806721069,35.33561208624589
10.350442980086484,7.815973916130223,35.33561208624589
10.350442980086484,8.066225025539378,35.33561208624589
10.350442980086484,8.31647613494853,35.33561208624589
10.656888810832172,3.5617050561746053,36.15493569625051
11.117050577142514,3.8119561655837595,36.15493569625051
11.117050577142514,4.062207274992913,36.15493569625051
11.117050577142514,4.312458384402067,36.15493569625051
10.350442980086484,4.562709493811221,36.15493569625051
10.350442980086484,4.812960603220375,36.15493569625051
10.350442980086484,5.0632117126295295,36.15493569625051
10.350442980086484,5.313462822038683,36.15493569625051
10.350442980086484,5.563713931447837,36.15493569625051
10.350442980086484,5.813965040856991,36.15493569625051
10.350442980086484,6.0642161502661445,36.15493569625051
10.350442980086484,6.314467259675299,36.15493569625051
10.350442980086484,6.564718369084453,36.15493569625051
10.350442980086484,6.814969478493607,36.15493569625051
10.350442980086484,7.065220587902761,36.15493569625051
10.350442980086484,7.3154716973119145,36.15493569625051
10.350442980086484,7.565722806721069,36.15493569625051
10.350442980086484,7.815973916130223,36.15493569625051
10.350442980086484,8.066225025539378,36.15493569625051
10.350442980086484,8.31647613494853,36.15493569625051
10.656888810832172,3.5617050561746053,36.974259306255135
11.117050577142514,3.8119561655837595,36.974259306255135
11.117050577142514,4.062207274992913,36.974259306255135
11.117050577142514,4.312458384402067,36.974259306255135
10.350442980086484,4.562709493811221,36.974259306255135
10.350442980086484,4.812960603220375,36.974259306255135
10.350442980086484,5.0632117126295295,36.974259306255135
10.350442980086484,5.313462822038683,36.974259306255135
10.350442980086484,5.563713931447837,36.974259306255135
10.350442980086484,5.813965040856991,36.974259306255135
10.350442980086484,6.0642161502661445,36.974259306255135
10.350442980086484,6.314467259675299,36.974259306255135
10.350442980086484,6.564718369084453,36.974259306255135
10.350442980086484,6.814969478493607,36.974259306255135
10.350442980086484,7.065220587902761,36.974259306255135
10.350442980086484,7.3154716973119145,36.974259306255135
10.350442980086484,7.565722806721069,36.974259306255135
10.350442980086484,7.815973916130223,36.974259306255135
10.350442980086484,8.066225025539378,36.974259306255135
10.350442980086484,8.31647613494853,36.974259306255135
10.656888810832172,3.5617050561746053,37.793582916259766
11.117050577142514,3.8119561655837595,37.793582916259766
11.117050577142514,4.062207274992913,37.793582916259766
11.117050577142514,4.312458384402067,37.793582916259766
10.350442980086484,4.562709493811221,37.793582916259766
10.350442980086484,4.812960603220375,37.793582916259766
10.350442980086484,5.0632117126295295,37.793582916259766
10.350442980086484,5.313462822038683,37.793582916259766
10.350442980086484,5.563713931447837,37.793582916259766
10.350442980086484,5.813965040856991,37.793582916259766
10.350442980086484,6.0642161502661445,37.793582916259766
10.350442980086484,6.314467259675299,37.793582916259766
10.350442980086484,6.564718369084453,37.793582916259766
10.350442980086484,6.814969478493607,37.793582916259766
10.350442980086484,7.065220587902761,37.793582916259766
10.350442980086484,7.3154716973119145,37.793582916259766
10.350442980086484,7.565722806721069,37.793582916259766
10.350442980086484,7.815973916130223,37.793582916259766
10.350442980086484,8.066225025539378,37.793582916259766
10.350442980086484,8.31647613494853,37.793582916259766
